idproducto,nombreproducto,precioproducto,nombrecategoria,descuento,idtienda,nombretienda
46160,Langers - Cranberry Cocktail,63237.67,Garden,62,12,Ara
46165,  Chilli Paste,66392.43,Games,51,11,Brooklyn Store
46170,Bulgar,4690.19,Health,11,10,Shoe Manufacturing
46175,  Chicken - Wings,60309.46,Automotive,49,9,Investment Bankers/Brokers/Service
46180,Cookie - Dough Variety,40340.90,Toys,65,8,D1
46185,  Cheese - Cheddar,38986.95,Health,58,7,Major Pharmaceuticals
46190,Puree - Kiwi,75125.72,Computers,13,6,Tienda Pepito
46195,Grenadillo,65109.08,Grocery,27,5,Specialty Foods
46200,Sugar - Invert,75035.12,Garden,3,4,Real Estate
46205,Lamb Shoulder Boneless Nz,34351.94,Sports,26,3,EDP Services
46210,Soup V8 Roasted Red Pepper,77113.87,Beauty,58,2,Radio And Television Broadcasting And Communications Equipment
46215,Beer - True North Lager,89802.65,Electronics,26,1,Industrial Specialties
46220,Cattail Hearts,16647.53,Sports,66,28,Ophthalmic Goods
46225,Truffle Cups - Brown,52371.03,Home,1,27,Marine Transportation
46230,Cake - Miini Cheesecake Cherry,16064.69,Automotive,29,26,Fluid Controls
46235,  Veal - Inside Round / Top,74181.35,Automotive,50,25,RETAIL: Building Materials
46240,Wine - Ruffino Chianti Classico,54597.43,Garden,17,24,Tiendita La Abuela
46245,Beans - Green,47302.75,Industrial,1,23,Electrical Products
46250,Wine - Chablis J Moreau Et Fils,34960.78,Tools,21,22,Recreational Products/Toys
46255,Pears - Bartlett,80373.56,Music,23,21,Doña Maria
46260,Bread Base - Gold Formel,15946.79,Books,37,20,Major Banks
46265,Duck - Whole,96489.36,Games,64,19,SAO
46270,Sugar - White Packet,67782.86,Clothing,38,18,Mercamos
46275,Broccoli - Fresh,93467.55,Outdoors,31,17,Biotechnology: Commercial Physical & Biological Resarch
46280,  Flour - Corn,41926.42,Industrial,67,16,Olimpica
46285,Wine - Niagara Peninsula Vqa,77613.79,Books,18,15,Shoe Manufacturing
46290,Sorrel - Fresh,48771.83,Clothing,39,14,Natural Gas Distribution
46295,Sobe - Cranberry Grapefruit,99674.23,Outdoors,37,13,Construction/Ag Equipment/Trucks
46300,Goldschalger,35628.70,Beauty,49,12,Ara
46305,Energy Drink Bawls,86224.98,Outdoors,63,11,Brooklyn Store
46310,Glass Clear 7 Oz Xl,16332.68,Music,31,10,Shoe Manufacturing
46315,Ecolab - Power Fusion,48874.87,Sports,20,9,Investment Bankers/Brokers/Service
46320,Longos - Chicken Wings,73222.03,Games,39,8,D1
46325,Pork - Smoked Back Bacon,66206.82,Clothing,11,7,Major Pharmaceuticals
46330,Bread - Hot Dog Buns,16801.45,Automotive,63,6,Tienda Pepito
46335,Vodka - Moskovskaya,7390.93,Industrial,8,5,Specialty Foods
46340,Rye Special Old,19177.81,Electronics,44,4,Real Estate
46345,Kaffir Lime Leaves,53997.81,Toys,51,3,EDP Services
46350,Meldea Green Tea Liquor,20554.75,Clothing,8,2,Radio And Television Broadcasting And Communications Equipment
46355,Chicken - Bones,44377.56,Movies,45,1,Industrial Specialties
46360,Lettuce - Escarole,90773.94,Garden,8,1,Industrial Specialties
46365,Mikes Hard Lemonade,14625.65,Shoes,10,2,Radio And Television Broadcasting And Communications Equipment
46370,Radish,17823.70,Garden,28,3,EDP Services
46375,Bay Leaf Ground,64089.86,Computers,28,4,Real Estate
46380,Wine - Magnotta - Belpaese,54923.08,Music,49,5,Specialty Foods
46385,Table Cloth 54x54 Colour,7830.64,Music,40,6,Tienda Pepito
46390,Chocolate - Milk,50291.36,Computers,66,7,Major Pharmaceuticals
46395,Muffin Hinge - 211n,90071.98,Home,66,8,D1
46400,  Potatoes - Instant,37178.60,Movies,33,9,Investment Bankers/Brokers/Service
46405,Appetizer - Asian Shrimp Roll,46249.83,Toys,1,10,Shoe Manufacturing
46410,  Wine - Red,14417.56,Automotive,32,11,Brooklyn Store
46415,Beer - Rickards Red,14698.14,Jewelery,65,12,Ara
46420,  Pasta - Lasagne,91540.18,Movies,64,13,Construction/Ag Equipment/Trucks
46425,Jam - Apricot,88218.12,Books,64,14,Natural Gas Distribution
46430,Pork - Ground,39535.28,Shoes,28,15,Shoe Manufacturing
46435,Juice - Orangina,82730.32,Kids,48,16,Olimpica
46440,Bandage - Fexible 1x3,85349.10,Automotive,68,17,Biotechnology: Commercial Physical & Biological Resarch
46445,  Nut - Walnut,50474.96,Baby,63,18,Mercamos
46450,Apricots - Dried,34059.18,Computers,29,19,SAO
46455,  Sole - Dover,18306.90,Industrial,42,20,Major Banks
46460,Bagel - Plain,71969.07,Outdoors,20,21,Doña Maria
46465,Tea - Lemon Scented,77665.80,Electronics,57,22,Recreational Products/Toys
46470,Butter - Salted,80726.88,Home,66,23,Electrical Products
46475,Dried Cranberries,68733.28,Outdoors,35,24,Tiendita La Abuela
46480,Evaporated Milk - Skim,16537.42,Home,63,25,RETAIL: Building Materials
46485,Spring Roll Wrappers,39203.21,Books,38,26,Fluid Controls
46490,Scallops - 10/20,77800.36,Music,47,27,Marine Transportation
46495,Filling - Mince Meat,29586.70,Garden,60,28,Ophthalmic Goods
46500,Tart - Butter Plain Squares,36418.88,Garden,62,1,Industrial Specialties
46505,Lid - 16 Oz And 32 Oz,59834.68,Games,43,2,Radio And Television Broadcasting And Communications Equipment
46510,Bread - Crusty Italian Poly,40025.09,Sports,44,3,EDP Services
46515,Eggs - Extra Large,93778.99,Outdoors,37,4,Real Estate
46520,  Wine - Magnotta,73186.63,Industrial,32,5,Specialty Foods
46525,Muffin Batt - Choc Chk,10828.16,Shoes,25,6,Tienda Pepito
46530,Beans - Green,64293.41,Health,58,7,Major Pharmaceuticals
46535,  Potatoes - Yukon Gold,96941.14,Electronics,1,8,D1
46540,  Cheese - Manchego,15723.34,Automotive,48,9,Investment Bankers/Brokers/Service
46545,Cheese - Roquefort Pappillon,47301.86,Computers,30,10,Shoe Manufacturing
46550,Wine - Kwv Chenin Blanc South,73047.73,Clothing,26,11,Brooklyn Store
46555,  Cake Circle,93434.43,Music,65,12,Ara
46560,Eggplant - Asian,16261.46,Sports,64,13,Construction/Ag Equipment/Trucks
46565,  Bread - Roll,88443.62,Clothing,39,14,Natural Gas Distribution
46570,Compound - Raspberry,51984.89,Health,53,15,Shoe Manufacturing
46575,Muffin Batt - Blueberry Passion,83566.81,Baby,16,16,Olimpica
46580,  Lettuce - Mini Greens,86218.39,Movies,32,17,Biotechnology: Commercial Physical & Biological Resarch
46585,  Chicken - Thigh,45351.54,Baby,57,18,Mercamos
46590,  Yogurt - Blueberry,27460.55,Beauty,25,19,SAO
46595,Pastry - Chocolate Chip Muffin,66071.58,Grocery,55,20,Major Banks
46600,Beef - Tenderloin Tails,10767.61,Grocery,6,21,Doña Maria
46605,Wine - Acient Coast Caberne,76840.30,Health,36,22,Recreational Products/Toys
46610,Spice - Montreal Steak Spice,10898.02,Beauty,27,23,Electrical Products
46615,Chicken - Bones,29432.73,Books,68,24,Tiendita La Abuela
46620,  Beans - Kidney,22326.87,Sports,58,25,RETAIL: Building Materials
46625,Puree - Mocha,86043.31,Toys,62,26,Fluid Controls
46630,Langers - Mango Nectar,61690.84,Industrial,20,27,Marine Transportation
46635,  Pasta - Lasagne,48430.63,Home,63,28,Ophthalmic Goods
46640,Cheese - Roquefort Pappillon,71646.52,Home,20,1,Industrial Specialties
46645,French Pastries,38604.78,Books,55,2,Radio And Television Broadcasting And Communications Equipment
46650,Quinoa,33249.53,Toys,70,3,EDP Services
46655,  Fish - Soup Base,16822.69,Grocery,43,4,Real Estate
46660,Kirsch - Schloss,22555.85,Toys,69,5,Specialty Foods
46665,Lobster - Live,77180.98,Tools,4,6,Tienda Pepito
46670,  Sauce - Apple,28481.72,Garden,56,7,Major Pharmaceuticals
46675,Kellogs All Bran Bars,50156.73,Tools,24,8,D1
46680,Beets - Mini Golden,95122.48,Computers,63,9,Investment Bankers/Brokers/Service
46685,Bamboo Shoots - Sliced,92089.21,Kids,44,10,Shoe Manufacturing
46690,Rice - Long Grain,67644.62,Grocery,65,11,Brooklyn Store
46695,  Appetizer - Spring Roll,80425.38,Shoes,42,12,Ara
46700,Aspic - Light,40360.42,Automotive,1,13,Construction/Ag Equipment/Trucks
46705,Ham - Cooked Italian,84722.97,Electronics,69,14,Natural Gas Distribution
46710,Ham - Virginia,68011.32,Kids,13,15,Shoe Manufacturing
46715,  Beans - Kidney,87192.13,Electronics,20,16,Olimpica
46720,Muffin - Mix - Strawberry Rhubarb,39550.56,Tools,21,17,Biotechnology: Commercial Physical & Biological Resarch
46725,Tart - Raisin And Pecan,97721.84,Games,57,18,Mercamos
46730,Beer - Paulaner Hefeweisse,51195.26,Shoes,60,19,SAO
46735,Vinegar - Champagne,6435.46,Tools,9,20,Major Banks
46740,  Pasta - Lasagna Noodle,86740.01,Grocery,66,21,Doña Maria
46745,Syrup - Pancake,14600.63,Automotive,4,22,Recreational Products/Toys
46750,Island Oasis - Magarita Mix,16758.25,Shoes,30,23,Electrical Products
46755,Iced Tea Concentrate,53291.82,Home,14,24,Tiendita La Abuela
46760,Blueberries,64934.60,Beauty,38,25,RETAIL: Building Materials
46765,  Dill - Primerba,44336.91,Jewelery,43,26,Fluid Controls
46770,Veal - Sweetbread,95541.49,Books,63,27,Marine Transportation
46775,  Fish - Artic Char,63082.34,Tools,60,28,Ophthalmic Goods
46780,Beer - Guiness,55899.90,Garden,33,28,Ophthalmic Goods
46785,Mudslide,96155.28,Movies,68,27,Marine Transportation
46790,  Vodka - Lemon,48290.93,Beauty,2,26,Fluid Controls
46795,Sauce - Demi Glace,68000.36,Movies,7,25,RETAIL: Building Materials
46800,Shrimp - Black Tiger 6 - 8,85412.99,Kids,30,24,Tiendita La Abuela
46805,Sponge Cake Mix - Vanilla,31998.84,Garden,4,23,Electrical Products
46810,Tomato - Peeled Italian Canned,1902.51,Beauty,12,22,Recreational Products/Toys
46815,Snapple Lemon Tea,73599.67,Music,68,21,Doña Maria
46820,Lobak,53147.68,Beauty,63,20,Major Banks
46825,Juice - Orange,25260.17,Games,4,19,SAO
46830,Wine - Lou Black Shiraz,58962.93,Industrial,24,18,Mercamos
46835,Cheese - Ricotta,77028.50,Games,39,17,Biotechnology: Commercial Physical & Biological Resarch
46840,Crab - Meat Combo,51066.53,Health,26,16,Olimpica
46845,Garlic Powder,31612.87,Tools,50,15,Shoe Manufacturing
46850,Milk - 2%,28330.81,Shoes,54,14,Natural Gas Distribution
46855,Chips Potato All Dressed - 43g,73589.61,Garden,26,13,Construction/Ag Equipment/Trucks
46860,Cheese - Pont Couvert,56730.94,Electronics,58,12,Ara
46865,Sprouts - Bean,93844.40,Garden,18,11,Brooklyn Store
46870,Wine - Valpolicella Masi,64508.58,Tools,35,10,Shoe Manufacturing
46875,  Wine - White,86343.11,Clothing,39,9,Investment Bankers/Brokers/Service
46880,  Juice - Apple,58693.42,Shoes,37,8,D1
46885,  Juice - Clamato,21498.89,Tools,3,7,Major Pharmaceuticals
46890,  Turnip - White,42148.30,Grocery,68,6,Tienda Pepito
46895,Beef Dry Aged Tenderloin Aaa,34940.31,Books,52,5,Specialty Foods
46900,  Wine - Red,24703.30,Kids,15,4,Real Estate
46905,Carrots - Jumbo,74307.45,Outdoors,2,3,EDP Services
46910,  Beans - Kidney,84098.86,Electronics,47,2,Radio And Television Broadcasting And Communications Equipment
46915,Hinge W Undercut,37857.00,Industrial,25,1,Industrial Specialties
46920,  Cheese - Woolwich Goat,23771.41,Books,37,28,Ophthalmic Goods
46925,Straws - Cocktale,71984.16,Electronics,2,27,Marine Transportation
46930,  Lamb - Loin,39600.98,Health,26,26,Fluid Controls
46935,Tray - 16in Rnd Blk,45315.97,Books,70,25,RETAIL: Building Materials
46940,Tea - Herbal - 6 Asst,21443.37,Health,65,24,Tiendita La Abuela
46945,Melon - Honey Dew,86279.90,Baby,18,23,Electrical Products
46950,Bread - Hamburger Buns,14781.31,Kids,55,22,Recreational Products/Toys
46955,Chinese Foods - Cantonese,65243.12,Health,18,21,Doña Maria
46960,Pork - Sausage Casing,14698.41,Home,14,20,Major Banks
46965,Ginger - Ground,5705.94,Outdoors,19,19,SAO
46970,Lettuce - California Mix,18269.75,Kids,8,18,Mercamos
46975,Bar - Granola Trail Mix Fruit Nut,70719.89,Games,18,17,Biotechnology: Commercial Physical & Biological Resarch
46980,Chutney Sauce - Mango,44061.50,Music,10,16,Olimpica
46985,  Juice - Apple,8014.96,Music,49,15,Shoe Manufacturing
46990,Fond - Chocolate,93113.01,Books,0,14,Natural Gas Distribution
46995,Rice - Basmati,65891.72,Shoes,25,13,Construction/Ag Equipment/Trucks
47000,  Nut - Walnut,47434.35,Movies,64,12,Ara
47005,Nantucket - Pomegranate Pear,60523.20,Clothing,1,11,Brooklyn Store
47010,Chips Potato All Dressed - 43g,93867.41,Sports,21,10,Shoe Manufacturing
47015,Grapefruit - Pink,87840.08,Games,23,9,Investment Bankers/Brokers/Service
47020,Cookies - Amaretto,35706.43,Toys,19,8,D1
47025,Oven Mitt - 13 Inch,62893.74,Automotive,27,7,Major Pharmaceuticals
47030,Bagel - Plain,26840.94,Home,19,6,Tienda Pepito
47035,Taro Root,26453.54,Music,9,5,Specialty Foods
47040,Sauce - Marinara,41933.78,Grocery,24,4,Real Estate
47045,Cheese Cloth,87581.86,Shoes,39,3,EDP Services
47050,  Pasta - Tortellini,29665.43,Electronics,2,2,Radio And Television Broadcasting And Communications Equipment
47055,  Napkin - Cocktail,40672.41,Health,50,1,Industrial Specialties
47060,  Placemat - Scallop,48764.78,Grocery,58,1,Industrial Specialties
47065,Wine - Prosecco Valdobiaddene,70315.05,Automotive,51,2,Radio And Television Broadcasting And Communications Equipment
47070,Cake - Sheet Strawberry,8889.65,Electronics,35,3,EDP Services
47075,Food Colouring - Orange,79650.35,Movies,16,4,Real Estate
47080,  Potatoes - Yukon Gold,84236.42,Home,57,5,Specialty Foods
47085,Muffin Batt - Blueberry Passion,81512.74,Jewelery,24,6,Tienda Pepito
47090,Gherkin,69676.49,Health,2,7,Major Pharmaceuticals
47095,Bagel - 12 Grain Preslice,87830.91,Kids,46,8,D1
47100,  Butter - Salted,68129.78,Beauty,24,9,Investment Bankers/Brokers/Service
47105,Wiberg Cure,21879.97,Home,54,10,Shoe Manufacturing
47110,  Mushroom - Morels,46694.69,Health,4,11,Brooklyn Store
47115,Steampan - Lid For Half Size,79046.94,Movies,0,12,Ara
47120,Jolt Cola,93810.46,Games,10,13,Construction/Ag Equipment/Trucks
47125,Trout Rainbow Whole,15152.83,Jewelery,30,14,Natural Gas Distribution
47130,Tea - Lemon Scented,41117.13,Electronics,1,15,Shoe Manufacturing
47135,  Nut - Hazelnut,66493.12,Beauty,27,16,Olimpica
47140,Soho Lychee Liqueur,67555.80,Sports,69,17,Biotechnology: Commercial Physical & Biological Resarch
47145,Wooden Mop Handle,97952.83,Grocery,28,18,Mercamos
47150,Rum - Mount Gay Eclipes,54372.24,Beauty,4,19,SAO
47155,Chocolate Bar - Oh Henry,55199.81,Shoes,7,20,Major Banks
47160,Cake Slab,90386.98,Jewelery,7,21,Doña Maria
47165,  Wine - White,84389.07,Outdoors,3,22,Recreational Products/Toys
47170,  Pail - 15l White,34022.16,Home,5,23,Electrical Products
47175,Icecream - Dstk Strw Chseck,24436.94,Home,61,24,Tiendita La Abuela
47180,Clam - Cherrystone,88638.80,Books,36,25,RETAIL: Building Materials
47185,Soup - Campbells Beef Stew,30576.40,Grocery,48,26,Fluid Controls
47190,Muffin - Blueberry Individual,17357.30,Books,5,27,Marine Transportation
47195,Oil - Olive Bertolli,50763.93,Grocery,36,28,Ophthalmic Goods
47200,Browning Caramel Glace,99503.70,Movies,4,1,Industrial Specialties
47205,Bacardi Mojito,33695.42,Garden,59,2,Radio And Television Broadcasting And Communications Equipment
47210,Grapes - Red,64750.16,Grocery,14,3,EDP Services
47215,Dc Hikiage Hira Huba,17840.70,Kids,68,4,Real Estate
47220,Rolled Oats,25952.02,Shoes,49,5,Specialty Foods
47225,Eggwhite Frozen,98240.45,Computers,28,6,Tienda Pepito
47230,Bread - Granary Small Pull,78594.97,Home,23,7,Major Pharmaceuticals
47235,Puree - Pear,94828.17,Computers,25,8,D1
47240,Appetizer - Mango Chevre,66921.63,Outdoors,27,9,Investment Bankers/Brokers/Service
47245,Bread - Rye,30512.17,Shoes,51,10,Shoe Manufacturing
47250,Wasabi Paste,45390.47,Kids,36,11,Brooklyn Store
47255,Tuna - Bluefin,70916.68,Garden,29,12,Ara
47260,  Butter - Salted,8486.16,Industrial,37,13,Construction/Ag Equipment/Trucks
47265,Longan,78420.60,Automotive,57,14,Natural Gas Distribution
47270,  Coconut - Shredded,68797.10,Games,17,15,Shoe Manufacturing
47275,Soup - Cream Of Broccoli,47473.25,Shoes,23,16,Olimpica
47280,Appetizer - Chicken Satay,9841.07,Clothing,40,17,Biotechnology: Commercial Physical & Biological Resarch
47285,Sausage - Andouille,54009.84,Kids,44,18,Mercamos
47290,Crawfish,48266.85,Kids,45,19,SAO
47295,Wine - Sauvignon Blanc Oyster,10643.33,Sports,49,20,Major Banks
47300,Cheese Cloth,99641.21,Books,4,21,Doña Maria
47305,Wine - Segura Viudas Aria Brut,72519.35,Electronics,47,22,Recreational Products/Toys
47310,Squid - Breaded,71681.83,Clothing,25,23,Electrical Products
47315,Gherkin - Sour,71840.18,Games,11,24,Tiendita La Abuela
47320,  Tart Shells - Sweet,36088.58,Automotive,28,25,RETAIL: Building Materials
47325,Venison - Denver Leg Boneless,3346.50,Sports,60,26,Fluid Controls
47330,Soup - Campbells Tomato Ravioli,13378.75,Grocery,54,27,Marine Transportation
47335,Pepper - Green Thai,45560.20,Health,38,28,Ophthalmic Goods
47340,Ice Cream - Vanilla,88914.19,Baby,45,1,Industrial Specialties
47345,Sobe - Cranberry Grapefruit,87031.88,Music,33,2,Radio And Television Broadcasting And Communications Equipment
47350,Chives - Fresh,5534.95,Home,13,3,EDP Services
47355,Flower - Carnations,18077.49,Health,54,4,Real Estate
47360,  Sauce - Gravy,17140.81,Music,53,5,Specialty Foods
47365,Carbonated Water - Blackberry,89920.77,Jewelery,53,6,Tienda Pepito
47370,Chinese Foods - Chicken Wing,78600.68,Books,18,7,Major Pharmaceuticals
47375,Vinegar - White,28291.12,Home,9,8,D1
47380,Ham - Procutinni,31316.17,Toys,66,9,Investment Bankers/Brokers/Service
47385,Puff Pastry - Slab,84300.21,Books,25,10,Shoe Manufacturing
47390,Sugar - Splenda Sweetener,86911.34,Sports,17,11,Brooklyn Store
47395,Anchovy Paste - 56 G Tube,28397.86,Kids,44,12,Ara
47400,  Coconut - Shredded,55982.85,Tools,37,13,Construction/Ag Equipment/Trucks
47405,Cloves - Whole,28658.62,Sports,28,14,Natural Gas Distribution
47410,Beef - Flank Steak,64512.90,Clothing,1,15,Shoe Manufacturing
47415,Bread Country Roll,72125.23,Shoes,10,16,Olimpica
47420,Lid Tray - 12in Dome,30682.54,Electronics,50,17,Biotechnology: Commercial Physical & Biological Resarch
47425,Wine - Prem Select Charddonany,60632.56,Jewelery,59,18,Mercamos
47430,Aspic - Amber,13562.97,Industrial,37,19,SAO
47435,Cake - Mini Potato Pancake,38193.05,Jewelery,42,20,Major Banks
47440,Daves Island Stinger,35664.34,Garden,7,21,Doña Maria
47445,Raisin - Dark,12694.50,Tools,64,22,Recreational Products/Toys
47450,Chicken - Soup Base,15880.27,Sports,29,23,Electrical Products
47455,Cranberry Foccacia,97650.42,Automotive,8,24,Tiendita La Abuela
47460,Sauce - Alfredo,81160.55,Kids,43,25,RETAIL: Building Materials
47465,Table Cloth 62x120 White,98817.16,Movies,31,26,Fluid Controls
47470,  Beef - Roasted,48057.77,Beauty,41,27,Marine Transportation
47475,Shortbread - Cookie Crumbs,41224.24,Beauty,19,28,Ophthalmic Goods
47480,Shichimi Togarashi Peppeers,75627.77,Health,31,28,Ophthalmic Goods
47485,Beef - Ground Lean Fresh,53819.84,Automotive,59,27,Marine Transportation
47490,Tart - Pecan Butter Squares,20081.02,Computers,58,26,Fluid Controls
47495,Wine - Carmenere Casillero Del,22809.32,Kids,20,25,RETAIL: Building Materials
47500,  Wine - White,72019.19,Industrial,27,24,Tiendita La Abuela
47505,Lettuce Romaine Chopped,85789.08,Computers,15,23,Electrical Products
47510,Tomatoes - Heirloom,77363.82,Clothing,24,22,Recreational Products/Toys
47515,Blueberries - Frozen,45637.27,Beauty,3,21,Doña Maria
47520,  7up Diet,72558.53,Jewelery,31,20,Major Banks
47525,Cheese - Cheddar With Claret,19326.42,Electronics,0,19,SAO
47530,Filling - Mince Meat,27001.36,Movies,64,18,Mercamos
47535,Mousse - Passion Fruit,64947.40,Computers,43,17,Biotechnology: Commercial Physical & Biological Resarch
47540,Soup Campbells,47522.18,Industrial,60,16,Olimpica
47545,Ecolab - Power Fusion,50423.98,Tools,58,15,Shoe Manufacturing
47550,Vinegar - Red Wine,43051.80,Health,63,14,Natural Gas Distribution
47555,Tomatoes,22043.97,Beauty,69,13,Construction/Ag Equipment/Trucks
47560,Marjoram - Fresh,21254.44,Garden,31,12,Ara
47565,  Bread - Roll,73324.89,Computers,43,11,Brooklyn Store
47570,Mortadella,59691.52,Automotive,1,10,Shoe Manufacturing
47575,Table Cloth 53x69 White,89511.92,Beauty,57,9,Investment Bankers/Brokers/Service
47580,Muffin Batt - Ban Dream Zero,39735.21,Health,22,8,D1
47585,  Veal - Shank,64543.97,Grocery,34,7,Major Pharmaceuticals
47590,Tea - Herbal Sweet Dreams,5338.17,Health,47,6,Tienda Pepito
47595,Vinegar - Raspberry,69615.18,Garden,20,5,Specialty Foods
47600,Wine - Pinot Noir Stoneleigh,44420.79,Clothing,32,4,Real Estate
47605,Blueberries - Frozen,48227.13,Health,66,3,EDP Services
47610,  Salt - Rock,63251.84,Beauty,0,2,Radio And Television Broadcasting And Communications Equipment
47615,Carrots - Jumbo,21277.74,Toys,9,1,Industrial Specialties
47620,Bacardi Breezer - Strawberry,80511.06,Automotive,27,28,Ophthalmic Goods
47625,  Wine - Red,36959.96,Garden,60,27,Marine Transportation
47630,Wine - Vovray Sec Domaine Huet,13002.05,Garden,13,26,Fluid Controls
47635,Ecolab - Hobart Upr Prewash Arm,50323.61,Home,49,25,RETAIL: Building Materials
47640,Milkettes - 2%,64422.39,Movies,32,24,Tiendita La Abuela
47645,Campari,70941.32,Home,36,23,Electrical Products
47650,Sugar - Crumb,77983.84,Industrial,67,22,Recreational Products/Toys
47655,Puree - Passion Fruit,92000.87,Games,0,21,Doña Maria
47660,  Pasta - Linguini,74512.67,Kids,51,20,Major Banks
47665,  Bar Mix - Pina Colada,87088.86,Sports,50,19,SAO
47670,Compound - Mocha,30738.42,Baby,63,18,Mercamos
47675,Garam Marsala,65400.67,Home,62,17,Biotechnology: Commercial Physical & Biological Resarch
47680,Sproutsmustard Cress,14672.80,Games,33,16,Olimpica
47685,Milk - 2% 250 Ml,94139.62,Automotive,20,15,Shoe Manufacturing
47690,  Soup - Campbells,52834.15,Industrial,25,14,Natural Gas Distribution
47695,Mushroom - Lg - Cello,1879.13,Garden,67,13,Construction/Ag Equipment/Trucks
47700,Pizza Pizza Dough,46689.84,Outdoors,15,12,Ara
47705,  Salmon - Atlantic,66090.57,Automotive,19,11,Brooklyn Store
47710,Butter Balls Salted,33116.84,Health,9,10,Shoe Manufacturing
47715,Buttons,76080.59,Toys,18,9,Investment Bankers/Brokers/Service
47720,Cheese - Oka,10773.92,Industrial,25,8,D1
47725,  Soup - Campbells,14425.65,Grocery,70,7,Major Pharmaceuticals
47730,  Doilies - 10,66019.54,Outdoors,17,6,Tienda Pepito
47735,Wine - George Duboeuf Rose,51132.44,Automotive,3,5,Specialty Foods
47740,Water - Spring Water 500ml,82241.39,Outdoors,8,4,Real Estate
47745,  Vermouth - Sweet,80629.55,Shoes,3,3,EDP Services
47750,Mustard - Dijon,17655.22,Music,48,2,Radio And Television Broadcasting And Communications Equipment
47755,Kiwi,37928.09,Jewelery,19,1,Industrial Specialties
47760,Spinach - Packaged,40735.45,Garden,60,1,Industrial Specialties
47765,Bar Special K,55869.05,Games,4,2,Radio And Television Broadcasting And Communications Equipment
47770,Mahi Mahi,22289.22,Automotive,48,3,EDP Services
47775,Fish - Bones,99950.89,Movies,45,4,Real Estate
47780,  Rum - Dark,45188.15,Games,7,5,Specialty Foods
47785,  Mushroom - Porcini,38193.69,Industrial,18,6,Tienda Pepito
47790,Eggroll,71409.44,Sports,62,7,Major Pharmaceuticals
47795,Thyme - Fresh,59673.33,Kids,19,8,D1
47800,Beer - Moosehead,41117.90,Electronics,46,9,Investment Bankers/Brokers/Service
47805,Avocado,75935.47,Industrial,6,10,Shoe Manufacturing
47810,Lid - 16 Oz And 32 Oz,55390.48,Beauty,70,11,Brooklyn Store
47815,Corn - Mini,46417.60,Shoes,6,12,Ara
47820,Steampan Lid,39003.12,Beauty,41,13,Construction/Ag Equipment/Trucks
47825,Longos - Grilled Salmon With Bbq,26533.82,Kids,45,14,Natural Gas Distribution
47830,Basil - Fresh,12033.94,Garden,5,15,Shoe Manufacturing
47835,Tarragon - Fresh,1867.75,Sports,17,16,Olimpica
47840,  Wine - Red,98890.95,Movies,3,17,Biotechnology: Commercial Physical & Biological Resarch
47845,Cheese - Gouda,87018.60,Shoes,39,18,Mercamos
47850,The Pop Shoppe Pinapple,63237.67,Jewelery,47,19,SAO
47855,Sobe - Green Tea,66392.43,Sports,56,20,Major Banks
47860,Lamb - Whole Head Off,4690.19,Computers,30,21,Doña Maria
47865,  Tart Shells - Sweet,60309.46,Automotive,59,22,Recreational Products/Toys
47870,Beef Ground Medium,40340.90,Shoes,51,23,Electrical Products
47875,Wine - Zinfandel Rosenblum,38986.95,Garden,66,24,Tiendita La Abuela
47880,Wine - Chateau Aqueria Tavel,75125.72,Industrial,24,25,RETAIL: Building Materials
47885,Wild Boar - Tenderloin,65109.08,Shoes,21,26,Fluid Controls
47890,  Cherries - Maraschino,75035.12,Movies,15,27,Marine Transportation
47895,  Veal - Tenderloin,34351.94,Baby,54,28,Ophthalmic Goods
47900,Beef Ground Medium,77113.87,Books,7,1,Industrial Specialties
47905,Dooleys Toffee,89802.65,Jewelery,66,2,Radio And Television Broadcasting And Communications Equipment
47910,Appetizer - Veg Assortment,16647.53,Shoes,48,3,EDP Services
47915,  Carrots - Purple,52371.03,Jewelery,20,4,Real Estate
47920,Sugar - Crumb,16064.69,Shoes,14,5,Specialty Foods
47925,  Tomatoes - Vine Ripe,74181.35,Kids,20,6,Tienda Pepito
47930,Chives - Fresh,54597.43,Clothing,67,7,Major Pharmaceuticals
47935,Instant Coffee,47302.75,Kids,24,8,D1
47940,Blackberries,34960.78,Automotive,37,9,Investment Bankers/Brokers/Service
47945,Potatoes - Idaho 80 Count,80373.56,Industrial,37,10,Shoe Manufacturing
47950,  Potatoes - Purple,15946.79,Books,7,11,Brooklyn Store
47955,Wine - Sicilia Igt Nero Avola,96489.36,Tools,50,12,Ara
47960,  Sugar - Sweet N Low,67782.86,Electronics,68,13,Construction/Ag Equipment/Trucks
47965,Cake - Night And Day Choclate,93467.55,Health,42,14,Natural Gas Distribution
47970,Appetizer - Mango Chevre,41926.42,Clothing,43,15,Shoe Manufacturing
47975,Vinegar - Raspberry,77613.79,Shoes,6,16,Olimpica
47980,  Pasta - Canelloni,48771.83,Jewelery,38,17,Biotechnology: Commercial Physical & Biological Resarch
47985,Cranberries - Dry,99674.23,Grocery,41,18,Mercamos
47990,Lettuce - Red Leaf,35628.70,Sports,68,19,SAO
47995,Lamb - Shoulder,86224.98,Music,70,20,Major Banks
48000,Sobe - Berry Energy,16332.68,Health,55,21,Doña Maria
