idproducto,nombreproducto,precioproducto,nombrecategoria,descuento,idtienda,nombretienda
13970,  Iced Tea - Lemon,4690.19,Games,41,10,Shoe Manufacturing
13975,Miso Paste White,60309.46,Outdoors,34,9,Investment Bankers/Brokers/Service
13980,Wine - Periguita Fonseca,40340.90,Sports,57,8,D1
13985,Compound - Mocha,38986.95,Movies,16,7,Major Pharmaceuticals
13990,Numi - Assorted Teas,75125.72,Electronics,26,6,Tienda Pepito
13995,Ocean Spray - Kiwi Strawberry,65109.08,Automotive,40,5,Specialty Foods
14000,Squid - U - 10 Thailand,75035.12,Clothing,24,4,Real Estate
14005,Cheese Cloth,34351.94,Books,4,3,EDP Services
14010,  Mushroom - Oyster,77113.87,Shoes,35,2,Radio And Television Broadcasting And Communications Equipment
14015,Onion - Dried,89802.65,Beauty,40,1,Industrial Specialties
14020,Green Scrubbie Pad H.duty,16647.53,Movies,49,28,Ophthalmic Goods
14025,Muffin Mix - Corn Harvest,52371.03,Health,13,27,Marine Transportation
14030,Lemon Pepper,16064.69,Garden,0,26,Fluid Controls
14035,Tuna - Salad Premix,74181.35,Garden,59,25,RETAIL: Building Materials
14040,Wine - Segura Viudas Aria Brut,54597.43,Computers,38,24,Tiendita La Abuela
14045,  Cherries - Bing,47302.75,Music,39,23,Electrical Products
14050,Cheese - Asiago,34960.78,Grocery,30,22,Recreational Products/Toys
14055,Danishes - Mini Raspberry,80373.56,Beauty,33,21,Doña Maria
14060,  Beef - Baby,15946.79,Garden,4,20,Major Banks
14065,Oil - Shortening - All - Purpose,96489.36,Baby,48,19,SAO
14070,Rice - 7 Grain Blend,67782.86,Industrial,62,18,Mercamos
14075,Beef - Kobe Striploin,93467.55,Beauty,25,17,Biotechnology: Commercial Physical & Biological Resarch
14080,Rice Paper,41926.42,Industrial,14,16,Olimpica
14085,Juice - Orangina,77613.79,Garden,8,15,Shoe Manufacturing
14090,Bagel - Sesame Seed Presliced,48771.83,Baby,65,14,Natural Gas Distribution
14095,Tray - 12in Rnd Blk,99674.23,Outdoors,19,13,Construction/Ag Equipment/Trucks
14100,  Beef - Cooked,35628.70,Books,43,12,Ara
14105,Bread - Pumpernickel,86224.98,Clothing,64,11,Brooklyn Store
14110,Cassis,16332.68,Grocery,25,10,Shoe Manufacturing
14115,Pear - Packum,48874.87,Toys,12,9,Investment Bankers/Brokers/Service
14120,The Pop Shoppe Pinapple,73222.03,Computers,48,8,D1
14125,Island Oasis - Magarita Mix,66206.82,Shoes,58,7,Major Pharmaceuticals
14130,Pears - Anjou,16801.45,Home,8,6,Tienda Pepito
14135,Soap - Mr.clean Floor Soap,7390.93,Garden,57,5,Specialty Foods
14140,Ginger - Ground,19177.81,Shoes,40,4,Real Estate
14145,Petite Baguette,53997.81,Books,60,3,EDP Services
14150,Rice Wine - Aji Mirin,20554.75,Home,41,2,Radio And Television Broadcasting And Communications Equipment
14155,Sesame Seed,44377.56,Electronics,40,1,Industrial Specialties
14160,Buffalo - Tenderloin,90773.94,Toys,67,1,Industrial Specialties
14165,Cattail Hearts,14625.65,Tools,13,2,Radio And Television Broadcasting And Communications Equipment
14170,Sprouts - Alfalfa,17823.70,Baby,64,3,EDP Services
14175,Longos - Penne With Pesto,64089.86,Computers,47,4,Real Estate
14180,Vaccum Bag 10x13,54923.08,Books,12,5,Specialty Foods
14185,  Mushroom - Trumpet,7830.64,Outdoors,65,6,Tienda Pepito
14190,Gatorade - Fruit Punch,50291.36,Kids,38,7,Major Pharmaceuticals
14195,  Beef - Rib Roast,90071.98,Jewelery,60,8,D1
14200,Veal - Ground,37178.60,Grocery,58,9,Investment Bankers/Brokers/Service
14205,Beef - Short Ribs,46249.83,Industrial,23,10,Shoe Manufacturing
14210,Soup - Campbells Beef Strogonoff,14417.56,Baby,30,11,Brooklyn Store
14215,Pastry - Key Limepoppy Seed Tea,14698.14,Music,62,12,Ara
14220,Tart - Raisin And Pecan,91540.18,Baby,5,13,Construction/Ag Equipment/Trucks
14225,Bread Ww Cluster,88218.12,Games,62,14,Natural Gas Distribution
14230,Muffin - Zero Transfat,39535.28,Automotive,56,15,Shoe Manufacturing
14235,  Nut - Hazelnut,82730.32,Industrial,17,16,Olimpica
14240,Bouq All Italian - Primerba,85349.10,Games,11,17,Biotechnology: Commercial Physical & Biological Resarch
14245,Papadam,50474.96,Games,12,18,Mercamos
14250,Sugar - Icing,34059.18,Books,27,19,SAO
14255,Salmon Steak - Cohoe 8 Oz,18306.90,Sports,26,20,Major Banks
14260,  Juice - Grapefruit,71969.07,Health,63,21,Doña Maria
14265,  Pasta - Lasagna,77665.80,Automotive,11,22,Recreational Products/Toys
14270,  Wine - Red,80726.88,Garden,66,23,Electrical Products
14275,Kumquat,68733.28,Home,65,24,Tiendita La Abuela
14280,Water - Green Tea Refresher,16537.42,Kids,36,25,RETAIL: Building Materials
14285,Fireball Whisky,39203.21,Electronics,23,26,Fluid Controls
14290,Salt - Kosher,77800.36,Movies,39,27,Marine Transportation
14295,Shrimp - Tiger 21/25,29586.70,Movies,1,28,Ophthalmic Goods
14300,Sambuca - Ramazzotti,36418.88,Industrial,50,1,Industrial Specialties
14305,Scrubbie - Scotchbrite Hand Pad,59834.68,Shoes,62,2,Radio And Television Broadcasting And Communications Equipment
14310,Veal Inside - Provimi,40025.09,Health,4,3,EDP Services
14315,Pimento - Canned,93778.99,Jewelery,68,4,Real Estate
14320,Lid Tray - 16in Dome,73186.63,Sports,54,5,Specialty Foods
14325,Tea Leaves - Oolong,10828.16,Industrial,13,6,Tienda Pepito
14330,  Wine - Red,64293.41,Tools,23,7,Major Pharmaceuticals
14335,Soup Campbells Split Pea And Ham,96941.14,Health,60,8,D1
14340,  Cup - 6oz,15723.34,Games,3,9,Investment Bankers/Brokers/Service
14345,Wine - Alsace Riesling Reserve,47301.86,Home,15,10,Shoe Manufacturing
14350,Broom - Push,73047.73,Shoes,25,11,Brooklyn Store
14355,Molasses - Fancy,93434.43,Shoes,13,12,Ara
14360,Beef - Sushi Flat Iron Steak,16261.46,Automotive,38,13,Construction/Ag Equipment/Trucks
14365,Basil - Fresh,88443.62,Jewelery,61,14,Natural Gas Distribution
14370,Chicken - Base,51984.89,Movies,32,15,Shoe Manufacturing
14375,Mustard - Pommery,83566.81,Computers,68,16,Olimpica
14380,Mix - Cocktail Ice Cream,86218.39,Outdoors,7,17,Biotechnology: Commercial Physical & Biological Resarch
14385,Herb Du Provence - Primerba,45351.54,Home,46,18,Mercamos
14390,Lychee,27460.55,Beauty,63,19,SAO
14395,Scallops - U - 10,66071.58,Electronics,50,20,Major Banks
14400,  Bread - Pullman,10767.61,Games,2,21,Doña Maria
14405,  Tart Shells - Barquettes,76840.30,Outdoors,19,22,Recreational Products/Toys
14410,Sea Urchin,10898.02,Music,70,23,Electrical Products
14415,  Beans - Turtle,29432.73,Toys,69,24,Tiendita La Abuela
14420,  Wine - White,22326.87,Outdoors,33,25,RETAIL: Building Materials
14425,Carbonated Water - Strawberry,86043.31,Jewelery,55,26,Fluid Controls
14430,Cheese - Brick With Onion,61690.84,Electronics,51,27,Marine Transportation
14435,Tomatoes,48430.63,Movies,33,28,Ophthalmic Goods
14440,Appetizer - Chicken Satay,71646.52,Garden,38,1,Industrial Specialties
14445,Wine - Carmenere Casillero Del,38604.78,Outdoors,35,2,Radio And Television Broadcasting And Communications Equipment
14450,  Nut - Pistachio,33249.53,Grocery,3,3,EDP Services
14455,Lettuce - Romaine,16822.69,Health,56,4,Real Estate
14460,Sage - Rubbed,22555.85,Games,25,5,Specialty Foods
14465,  Tart Shells - Savory,77180.98,Sports,33,6,Tienda Pepito
14470,Appetiser - Bought,28481.72,Beauty,23,7,Major Pharmaceuticals
14475,Vinegar - Cider,50156.73,Shoes,37,8,D1
14480,Pork - Smoked Back Bacon,95122.48,Kids,54,9,Investment Bankers/Brokers/Service
14485,  Stock - Beef,92089.21,Tools,48,10,Shoe Manufacturing
14490,Table Cloth 72x144 White,67644.62,Electronics,46,11,Brooklyn Store
14495,  Soup - Clam Chowder,80425.38,Shoes,68,12,Ara
14500,Canadian Emmenthal,40360.42,Sports,67,13,Construction/Ag Equipment/Trucks
14505,Tray - 16in Rnd Blk,84722.97,Toys,41,14,Natural Gas Distribution
14510,Bacardi Limon,68011.32,Automotive,14,15,Shoe Manufacturing
14515,Pancetta,87192.13,Garden,36,16,Olimpica
14520,Mousse - Mango,39550.56,Industrial,42,17,Biotechnology: Commercial Physical & Biological Resarch
14525,Squash - Pepper,97721.84,Toys,6,18,Mercamos
14530,Walkers Special Old Whiskey,51195.26,Sports,46,19,SAO
14535,Table Cloth 54x72 White,95854.64,Sports,62,20,Major Banks
14540,Tomatoes - Cherry,85886.56,Tools,47,21,Doña Maria
14545,Higashimaru Usukuchi Soy,46453.56,Music,33,22,Recreational Products/Toys
14550,Sponge Cake Mix - Vanilla,97983.17,Grocery,14,23,Electrical Products
14555,Wine - Touraine Azay - Le - Rideau,6435.46,Baby,1,24,Tiendita La Abuela
14560,Sugar - Icing,86740.01,Movies,7,25,RETAIL: Building Materials
14565,External Supplier,14600.63,Industrial,13,26,Fluid Controls
14570,  Pork - Loin,16758.25,Books,56,27,Marine Transportation
14575,  Peas - Pigeon,53291.82,Outdoors,63,28,Ophthalmic Goods
14580,  C - Plus,64934.60,Industrial,10,28,Ophthalmic Goods
14585,Mustard - Pommery,44336.91,Industrial,62,27,Marine Transportation
14590,Tomato - Green,95541.49,Tools,67,26,Fluid Controls
14595,Towel Dispenser,63082.34,Health,60,25,RETAIL: Building Materials
14600,Beef - Tenderloin - Aa,55899.90,Movies,55,24,Tiendita La Abuela
14605,  Water - Mineral,96155.28,Movies,62,23,Electrical Products
14610,Oil - Pumpkinseed,48290.93,Games,51,22,Recreational Products/Toys
14615,Sambuca Cream,68000.36,Garden,11,21,Doña Maria
14620,Flour - Strong,85412.99,Toys,49,20,Major Banks
14625,Muffin Mix - Raisin Bran,31998.84,Electronics,65,19,SAO
14630,  Mushrooms - Black,1902.51,Kids,58,18,Mercamos
14635,Cookie - Dough Variety,73599.67,Automotive,13,17,Biotechnology: Commercial Physical & Biological Resarch
14640,Soup - Verve - Chipotle Chicken,53147.68,Clothing,27,16,Olimpica
14645,Chips - Miss Vickies,25260.17,Movies,3,15,Shoe Manufacturing
14650,  Cheese - Havarti,58962.93,Garden,26,14,Natural Gas Distribution
14655,Bread - Granary Small Pull,77028.50,Jewelery,58,13,Construction/Ag Equipment/Trucks
14660,Cookies Cereal Nut,51066.53,Games,26,12,Ara
14665,Muffin - Bran Ind Wrpd,31612.87,Outdoors,66,11,Brooklyn Store
14670,  Nut - Peanut,28330.81,Books,1,10,Shoe Manufacturing
14675,Chicken Giblets,73589.61,Jewelery,29,9,Investment Bankers/Brokers/Service
14680,Herb Du Provence - Primerba,56730.94,Movies,50,8,D1
14685,Ham - Cooked Bayonne Tinned,93844.40,Grocery,17,7,Major Pharmaceuticals
14690,Five Alive Citrus,64508.58,Electronics,1,6,Tienda Pepito
14695,  Lamb - Pieces,86343.11,Electronics,21,5,Specialty Foods
14700,  Wine - White,58693.42,Music,23,4,Real Estate
14705,Muffin - Carrot Individual Wrap,21498.89,Kids,37,3,EDP Services
14710,Kirsch - Schloss,42148.30,Electronics,64,2,Radio And Television Broadcasting And Communications Equipment
14715,  Beef - Ground,34940.31,Garden,38,1,Industrial Specialties
14720,Chicken - Wieners,24703.30,Automotive,31,28,Ophthalmic Goods
14725,Pumpkin,74307.45,Books,67,27,Marine Transportation
14730,Milk - Buttermilk,84098.86,Tools,18,26,Fluid Controls
14735,Zucchini - Yellow,37857.00,Baby,39,25,RETAIL: Building Materials
14740,  Asparagus - White,23771.41,Health,37,24,Tiendita La Abuela
14745,  Pasta - Penne,71984.16,Movies,49,23,Electrical Products
14750,  Pork - Back,39600.98,Jewelery,63,22,Recreational Products/Toys
14755,  Veal - Brisket,45315.97,Outdoors,31,21,Doña Maria
14760,Squid U5 - Thailand,21443.37,Automotive,20,20,Major Banks
14765,  Wine - Red,86279.90,Garden,39,19,SAO
14770,Cake - Night And Day Choclate,14781.31,Grocery,11,18,Mercamos
14775,Beans - Fine,65243.12,Automotive,63,17,Biotechnology: Commercial Physical & Biological Resarch
14780,Croissants Thaw And Serve,14698.41,Automotive,8,16,Olimpica
14785,Gherkin,5705.94,Garden,44,15,Shoe Manufacturing
14790,  Sauce - Apple,18269.75,Garden,51,14,Natural Gas Distribution
14795,Cheese - Mascarpone,70719.89,Toys,8,13,Construction/Ag Equipment/Trucks
14800,Lemon Balm - Fresh,44061.50,Beauty,45,12,Ara
14805,Gelatine Powder,8014.96,Shoes,8,11,Brooklyn Store
14810,Smoked Paprika,93113.01,Automotive,10,10,Shoe Manufacturing
14815,Blueberries - Frozen,65891.72,Baby,28,9,Investment Bankers/Brokers/Service
14820,Cup Translucent 9 Oz,47434.35,Clothing,28,8,D1
14825,Steampan - Foil,60523.20,Home,49,7,Major Pharmaceuticals
14830,Steampan - Lid For Half Size,93867.41,Computers,40,6,Tienda Pepito
14835,Sobe - Green Tea,87840.08,Music,66,5,Specialty Foods
14840,Wine - Sicilia Igt Nero Avola,35706.43,Health,66,4,Real Estate
14845,  Tomatoes - Plum,62893.74,Health,33,3,EDP Services
14850,Curry Powder Madras,26840.94,Industrial,1,2,Radio And Television Broadcasting And Communications Equipment
14855,  Tart Shells - Sweet,26453.54,Movies,32,1,Industrial Specialties
14860,Muffin Orange Individual,41933.78,Outdoors,65,1,Industrial Specialties
14865,Beef - Eye Of Round,87581.86,Tools,64,2,Radio And Television Broadcasting And Communications Equipment
14870,Milk - Chocolate 250 Ml,29665.43,Garden,64,3,EDP Services
14875,Praline Paste,40672.41,Toys,28,4,Real Estate
14880,Chocolate - Liqueur Cups With Foil,48764.78,Shoes,48,5,Specialty Foods
14885,Fruit Mix - Light,70315.05,Automotive,68,6,Tienda Pepito
14890,Salmon - Fillets,8889.65,Automotive,63,7,Major Pharmaceuticals
14895,Water - Spring Water 500ml,79650.35,Baby,29,8,D1
14900,Goulash Seasoning,84236.42,Outdoors,42,9,Investment Bankers/Brokers/Service
14905,  Lentils - Green,81512.74,Electronics,20,10,Shoe Manufacturing
14910,Turkey Leg With Drum And Thigh,69676.49,Health,57,11,Brooklyn Store
14915,Rye Special Old,87830.91,Beauty,66,12,Ara
14920,Lentils - Green Le Puy,68129.78,Health,35,13,Construction/Ag Equipment/Trucks
14925,Truffle - Peelings,21879.97,Movies,63,14,Natural Gas Distribution
14930,  Mushroom - Porcini,46694.69,Baby,38,15,Shoe Manufacturing
14935,  Roe - Lump Fish,79046.94,Toys,47,16,Olimpica
14940,Pate - Cognac,93810.46,Clothing,60,17,Biotechnology: Commercial Physical & Biological Resarch
14945,  Beef - Cooked,15152.83,Electronics,62,18,Mercamos
14950,Wine - Magnotta - Pinot Gris Sr,41117.13,Toys,43,19,SAO
14955,Veal - Sweetbread,66493.12,Baby,44,20,Major Banks
14960,  Iced Tea - Lemon,67555.80,Tools,37,21,Doña Maria
14965,Cocoa Feuilletine,97952.83,Garden,32,22,Recreational Products/Toys
14970,Chocolate Eclairs,54372.24,Electronics,25,23,Electrical Products
14975,Island Oasis - Lemonade,55199.81,Kids,58,24,Tiendita La Abuela
14980,Ice Cream - Vanilla,90386.98,Books,1,25,RETAIL: Building Materials
14985,Muffin Mix - Blueberry,84389.07,Kids,48,26,Fluid Controls
14990,Garlic,34022.16,Jewelery,30,27,Marine Transportation
14995,Flour Dark Rye,24436.94,Health,26,28,Ophthalmic Goods
15000,Radish - Pickled,88638.80,Baby,65,1,Industrial Specialties
15005,Oneshot Automatic Soap System,30576.40,Books,64,2,Radio And Television Broadcasting And Communications Equipment
15010,Wine - Magnotta - Belpaese,17357.30,Books,39,3,EDP Services
15015,Pork - European Side Bacon,50763.93,Beauty,53,4,Real Estate
15020,Shrimp - Tiger 21/25,99503.70,Tools,16,5,Specialty Foods
15025,Pastry - Choclate Baked,33695.42,Automotive,32,6,Tienda Pepito
15030,Pie Box - Cello Window 2.5,64750.16,Kids,57,7,Major Pharmaceuticals
15035,Napkin White,17840.70,Industrial,25,8,D1
15040,Sea Bass - Whole,25952.02,Movies,55,9,Investment Bankers/Brokers/Service
15045,Vector Energy Bar,98240.45,Garden,6,10,Shoe Manufacturing
15050,Ice Cream - Strawberry,78594.97,Games,36,11,Brooklyn Store
15055,Onions - Red Pearl,94828.17,Health,27,12,Ara
15060,Beer - Sleemans Cream Ale,66921.63,Automotive,68,13,Construction/Ag Equipment/Trucks
15065,Apple - Macintosh,30512.17,Toys,58,14,Natural Gas Distribution
15070,Wine - Fume Blanc Fetzer,45390.47,Health,62,15,Shoe Manufacturing
15075,Rice - Basmati,70916.68,Computers,20,16,Olimpica
15080,Puff Pastry - Sheets,8486.16,Grocery,63,17,Biotechnology: Commercial Physical & Biological Resarch
15085,  Mushroom - Porcini,78420.60,Garden,20,18,Mercamos
15090,Sauce - Salsa,68797.10,Sports,55,19,SAO
15095,Wine - Alsace Riesling Reserve,47473.25,Beauty,70,20,Major Banks
15100,Beef - Short Loin,9841.07,Electronics,43,21,Doña Maria
15105,Puree - Pear,54009.84,Sports,69,22,Recreational Products/Toys
15110,V8 - Tropical Blend,48266.85,Home,4,23,Electrical Products
15115,  Oregano - Dry,10643.33,Automotive,56,24,Tiendita La Abuela
15120,Wine - Chablis J Moreau Et Fils,99641.21,Automotive,24,25,RETAIL: Building Materials
15125,Jameson Irish Whiskey,72519.35,Garden,63,26,Fluid Controls
15130,  Oregano - Dry,71681.83,Industrial,44,27,Marine Transportation
15135,Soup Campbells Split Pea And Ham,71840.18,Tools,65,28,Ophthalmic Goods
15140,Flour - Chickpea,36088.58,Music,42,1,Industrial Specialties
15145,  Salt - Rock,3346.50,Books,1,2,Radio And Television Broadcasting And Communications Equipment
15150,  Wine - White,13378.75,Games,69,3,EDP Services
15155,Wine - Puligny Montrachet A.,45560.20,Clothing,13,4,Real Estate
15160,Spice - Pepper Portions,88914.19,Outdoors,20,5,Specialty Foods
15165,Shark - Loin,87031.88,Industrial,21,6,Tienda Pepito
15170,Long Island Ice Tea,5534.95,Books,57,7,Major Pharmaceuticals
15175,Jello - Assorted,18077.49,Clothing,60,8,D1
15180,  Beef - Ground,17140.81,Outdoors,9,9,Investment Bankers/Brokers/Service
15185,Table Cloth 53x69 White,89920.77,Beauty,66,10,Shoe Manufacturing
15190,Corn Shoots,78600.68,Outdoors,4,11,Brooklyn Store
15195,Roe - White Fish,28291.12,Music,30,12,Ara
15200,Beans - Soya Bean,31316.17,Sports,14,13,Construction/Ag Equipment/Trucks
15205,Tea - Lemon Green Tea,84300.21,Games,38,14,Natural Gas Distribution
15210,Whmis - Spray Bottle Trigger,86911.34,Clothing,43,15,Shoe Manufacturing
15215,Bagels Poppyseed,28397.86,Automotive,63,16,Olimpica
15220,Mince Meat - Filling,55982.85,Industrial,60,17,Biotechnology: Commercial Physical & Biological Resarch
15225,Sea Bass - Fillets,28658.62,Electronics,33,18,Mercamos
15230,Salt And Pepper Mix - Black,64512.90,Toys,68,19,SAO
15235,Broom And Brush Rack Black,72125.23,Clothing,2,20,Major Banks
15240,Liqueur - Melon,30682.54,Movies,7,21,Doña Maria
15245,  Doilies - 8,60632.56,Garden,30,22,Recreational Products/Toys
15250,  Sauce - White,13562.97,Shoes,4,23,Electrical Products
15255,Chevere Logs,38193.05,Garden,12,24,Tiendita La Abuela
15260,Tia Maria,35664.34,Computers,68,25,RETAIL: Building Materials
15265,Cheese - Gouda,12694.50,Music,63,26,Fluid Controls
15270,Jolt Cola - Electric Blue,15880.27,Music,4,27,Marine Transportation
15275,Squash - Butternut,97650.42,Computers,24,28,Ophthalmic Goods
15280,Island Oasis - Sweet And Sour Mix,81160.55,Home,39,28,Ophthalmic Goods
15285,  Mushroom - Porcini,98817.16,Movies,26,27,Marine Transportation
15290,Truffle Cups - Brown,48057.77,Toys,50,26,Fluid Controls
15295,  Glass - Wine,41224.24,Automotive,54,25,RETAIL: Building Materials
15300,Lobak,75627.77,Jewelery,26,24,Tiendita La Abuela
15305,Rabbit - Legs,53819.84,Movies,58,23,Electrical Products
15310,Tea Peppermint,20081.02,Books,18,22,Recreational Products/Toys
15315,  Lamb - Pieces,22809.32,Shoes,35,21,Doña Maria
15320,Cheese - Mozzarella,72019.19,Kids,39,20,Major Banks
15325,Cake - Dulce De Leche,85789.08,Automotive,37,19,SAO
15330,Chocolate - Compound Coating,77363.82,Baby,3,18,Mercamos
15335,Miso Paste White,45637.27,Computers,68,17,Biotechnology: Commercial Physical & Biological Resarch
15340,Cheese - Le Cru Du Clocher,72558.53,Industrial,52,16,Olimpica
15345,Compound - Rum,19326.42,Outdoors,15,15,Shoe Manufacturing
15350,Quail - Jumbo Boneless,27001.36,Electronics,2,14,Natural Gas Distribution
15355,Pail With Metal Handle 16l White,64947.40,Home,47,13,Construction/Ag Equipment/Trucks
15360,Coffee - 10oz Cup 92961,47522.18,Outdoors,25,12,Ara
15365,Water - Tonic,50423.98,Home,37,11,Brooklyn Store
15370,Capers - Pickled,43051.80,Books,2,10,Shoe Manufacturing
15375,Aromat Spice / Seasoning,22043.97,Music,26,9,Investment Bankers/Brokers/Service
15380,Scotch - Queen Anne,21254.44,Garden,70,8,D1
15385,Beer - Tetleys,73324.89,Garden,65,7,Major Pharmaceuticals
15390,Prunes - Pitted,59691.52,Games,18,6,Tienda Pepito
15395,Chocolate Bar - Coffee Crisp,89511.92,Sports,55,5,Specialty Foods
15400,  Quail - Eggs,39735.21,Outdoors,18,4,Real Estate
15405,Cranberries - Frozen,64543.97,Industrial,14,3,EDP Services
15410,Honey - Lavender,5338.17,Shoes,19,2,Radio And Television Broadcasting And Communications Equipment
15415,Myers Planters Punch,69615.18,Health,8,1,Industrial Specialties
15420,  Tabasco Sauce,44420.79,Electronics,18,28,Ophthalmic Goods
15425,  Pasta - Orzo,48227.13,Automotive,10,27,Marine Transportation
15430,Persimmons,63251.84,Computers,49,26,Fluid Controls
15435,Mushroom - Lg - Cello,21277.74,Clothing,0,25,RETAIL: Building Materials
15440,Walkers Special Old Whiskey,80511.06,Music,25,24,Tiendita La Abuela
15445,Spring Roll Wrappers,36959.96,Sports,64,23,Electrical Products
15450,Soup - Campbells - Tomato,13002.05,Clothing,1,22,Recreational Products/Toys
15455,Irish Cream - Butterscotch,50323.61,Health,21,21,Doña Maria
15460,Curry Paste - Madras,64422.39,Baby,23,20,Major Banks
15465,Cake - Pancake,70941.32,Movies,19,19,SAO
15470,Broom And Broom Rack White,77983.84,Baby,27,18,Mercamos
15475,French Pastry - Mini Chocolate,92000.87,Beauty,19,17,Biotechnology: Commercial Physical & Biological Resarch
15480,Chinese Foods - Thick Noodles,74512.67,Grocery,9,16,Olimpica
15485,Gelatine Leaves - Bulk,87088.86,Grocery,24,15,Shoe Manufacturing
15490,Bread - Olive Dinner Roll,30738.42,Health,39,14,Natural Gas Distribution
15495,Tea - Herbal I Love Lemon,65400.67,Beauty,2,13,Construction/Ag Equipment/Trucks
15500,  Lid - 10,14672.80,Books,50,12,Ara
15505,Lamb - Ground,94139.62,Sports,58,11,Brooklyn Store
15510,Coffee Cup 8oz 5338cd,52834.15,Toys,51,10,Shoe Manufacturing
15515,Towels - Paper / Kraft,1879.13,Industrial,35,9,Investment Bankers/Brokers/Service
15520,Trueblue - Blueberry,46689.84,Home,16,8,D1
15525,Wanton Wrap,66090.57,Home,57,7,Major Pharmaceuticals
15530,Red Currants,33116.84,Books,24,6,Tienda Pepito
15535,  Juice - Tomato,76080.59,Toys,2,5,Specialty Foods
15540,Water - Aquafina Vitamin,10773.92,Grocery,46,4,Real Estate
15545,Salmon - Canned,14425.65,Toys,24,3,EDP Services
15550,  Chocolate - Pistoles,66019.54,Tools,54,2,Radio And Television Broadcasting And Communications Equipment
15555,Coffee - Flavoured,51132.44,Garden,4,1,Industrial Specialties
15560,  Fish - Soup Base,82241.39,Tools,0,1,Industrial Specialties
15565,  Apple - Delicious,80629.55,Computers,10,2,Radio And Television Broadcasting And Communications Equipment
15570,Oats Large Flake,17655.22,Kids,30,3,EDP Services
15575,Chocolate - Sugar Free Semi Choc,37928.09,Grocery,1,4,Real Estate
15580,Towel - Roll White,40735.45,Shoes,27,5,Specialty Foods
15585,Milk Powder,55869.05,Automotive,69,6,Tienda Pepito
15590,Container - Foam Dixie 12 Oz,22289.22,Electronics,28,7,Major Pharmaceuticals
15595,Gatorade - Xfactor Berry,99950.89,Kids,4,8,D1
15600,Nacho Chips,45188.15,Electronics,7,9,Investment Bankers/Brokers/Service
15605,Muffin - Mix - Mango Sour Cherry,38193.69,Tools,7,10,Shoe Manufacturing
15610,Appetizer - Asian Shrimp Roll,71409.44,Games,3,11,Brooklyn Store
15615,Pants Custom Dry Clean,59673.33,Shoes,5,12,Ara
15620,  Doilies - 12,41117.90,Tools,61,13,Construction/Ag Equipment/Trucks
15625,Chocolate - Mi - Amere Semi,75935.47,Grocery,36,14,Natural Gas Distribution
15630,Muffin Mix - Raisin Bran,55390.48,Automotive,48,15,Shoe Manufacturing
15635,Plasticspoonblack,46417.60,Shoes,5,16,Olimpica
15640,Beans - Green,39003.12,Home,36,17,Biotechnology: Commercial Physical & Biological Resarch
15645,Wine - Sogrape Mateus Rose,26533.82,Beauty,4,18,Mercamos
15650,Bag - Clear 7 Lb,12033.94,Jewelery,59,19,SAO
15655,Wine - Chenin Blanc K.w.v.,1867.75,Books,14,20,Major Banks
15660,Muffin Chocolate Individual Wrap,98890.95,Tools,68,21,Doña Maria
15665,  Shrimp,87018.60,Garden,49,22,Recreational Products/Toys
15670,Shrimp - Black Tiger 26/30,63237.67,Movies,28,23,Electrical Products
15675,  Wine - Magnotta,66392.43,Beauty,23,24,Tiendita La Abuela
15680,Wine - Ice Wine,4690.19,Movies,25,25,RETAIL: Building Materials
15685,Wine - Rubyport,60309.46,Kids,27,26,Fluid Controls
15690,Energy Drink - Redbull 355ml,40340.90,Garden,51,27,Marine Transportation
15695,Beef - Inside Round,38986.95,Beauty,36,28,Ophthalmic Goods
15700,Pan Grease,75125.72,Music,29,1,Industrial Specialties
15705,Bread - Focaccia Quarter,65109.08,Beauty,37,2,Radio And Television Broadcasting And Communications Equipment
15710,  Wine - White,75035.12,Games,57,3,EDP Services
15715,Oats Large Flake,34351.94,Industrial,17,4,Real Estate
15720,Tamarind Paste,77113.87,Games,23,5,Specialty Foods
15725,Table Cloth 81x81 White,89802.65,Health,40,6,Tienda Pepito
15730,  Beer - Alexander Kieths,16647.53,Tools,44,7,Major Pharmaceuticals
15735,  Pasta - Elbows,52371.03,Shoes,45,8,D1
15740,Spice - Chili Powder Mexican,16064.69,Garden,49,9,Investment Bankers/Brokers/Service
15745,Oil - Canola,74181.35,Electronics,4,10,Shoe Manufacturing
15750,Energy Drink Red Bull,54597.43,Garden,47,11,Brooklyn Store
15755,  Chilli Paste,47302.75,Tools,25,12,Ara
15760,  Rice Pilaf,34960.78,Clothing,11,13,Construction/Ag Equipment/Trucks
15765,Mushroom - Crimini,80373.56,Shoes,28,14,Natural Gas Distribution
15770,Tomatillo,15946.79,Tools,60,15,Shoe Manufacturing
15775,Hinge W Undercut,96489.36,Grocery,54,16,Olimpica
15780,Wine - George Duboeuf Rose,67782.86,Books,38,17,Biotechnology: Commercial Physical & Biological Resarch
15785,Artichoke - Fresh,93467.55,Kids,45,18,Mercamos
15790,Fib N9 - Prague Powder,41926.42,Outdoors,33,19,SAO
15795,Table Cloth 54x54 White,77613.79,Electronics,13,20,Major Banks
15800,  Roe - Lump Fish,48771.83,Industrial,54,21,Doña Maria
15805,Cocoa Powder - Dutched,99674.23,Books,53,22,Recreational Products/Toys
15810,Creme De Menth - White,35628.70,Electronics,53,23,Electrical Products
